employee_id,department,designation,employment_type,location,age,tenure_months,months_since_last_hike,current_salary,last_hike_percentage,total_leaves_taken,leave_trend_flag,productivity_score,productivity_trend_flag,bench_days_last_6mo,manager_change_count,number_of_client_switches,Attrition
1041,HR,Team Lead,Full-time,Hybrid,52,34,22,125202,3.5,11,0,49.8,0,24,0,2,1
1042,Finance,Team Lead,Contract,Hybrid,44,90,26,136511,0.8,8,0,91.2,1,37,1,0,1
1043,Engineering,Manager,Full-time,Onsite,48,95,30,90692,23.4,28,0,68.9,0,47,0,0,0
1044,Finance,Team Lead,Full-time,Hybrid,43,9,6,87676,3.7,26,0,67.2,0,18,1,0,1
1045,Engineering,Associate,Full-time,Onsite,48,94,3,42770,20.2,19,0,87.1,0,27,0,0,0
1046,Finance,Team Lead,Full-time,Hybrid,25,84,13,103513,20.6,3,0,45.6,0,5,2,3,0
1047,Engineering,Manager,Contract,Remote,45,21,9,67429,17.7,0,1,92.9,1,38,0,0,1
1048,Sales,Team Lead,Full-time,Remote,44,93,33,127567,3.3,15,1,80.3,1,18,0,1,1
1049,Marketing,Associate,Full-time,Remote,40,25,25,89429,16.7,0,0,92.5,1,51,0,0,1
1050,Marketing,Manager,Full-time,Onsite,24,102,22,100085,22.2,12,0,99.7,0,57,0,1,0
1051,Operations,Manager,Full-time,Onsite,48,44,8,50337,10.6,29,0,71.1,1,16,0,0,0
1052,Marketing,Associate,Full-time,Hybrid,24,25,7,122901,10.3,2,0,45.6,0,5,1,0,0
1053,HR,Associate,Full-time,Hybrid,49,9,13,116181,11.1,11,0,50.0,0,14,1,1,1
1054,Finance,Associate,Full-time,Hybrid,38,103,6,143333,2.1,28,1,59.4,1,21,0,0,1
1055,Operations,Associate,Full-time,Onsite,52,62,6,54507,22.3,22,0,46.2,0,40,1,1,0
1056,HR,Associate,Full-time,Hybrid,31,108,8,89596,21.7,28,1,88.9,1,33,3,0,0
1057,HR,Manager,Full-time,Remote,43,26,2,100509,24.9,8,0,57.8,1,4,0,1,1
1058,Engineering,Manager,Full-time,Hybrid,51,57,13,38436,14.6,3,1,98.6,0,52,0,0,0
1059,Marketing,Team Lead,Full-time,Remote,42,37,16,40086,18.8,1,0,82.2,0,22,0,1,0
1060,Sales,Team Lead,Full-time,Onsite,57,16,21,113276,5.1,21,1,50.4,0,4,0,1,0
1061,Sales,Senior Associate,Full-time,Remote,44,37,25,121054,16.7,21,1,68.6,1,43,1,0,1
1062,Operations,Team Lead,Full-time,Remote,33,76,27,49851,16.2,8,0,68.0,0,9,1,0,1
1063,Sales,Team Lead,Full-time,Remote,46,24,13,69732,22.5,19,0,69.6,0,3,0,0,0
1064,Finance,Associate,Full-time,Onsite,41,26,8,44842,20.8,23,1,72.1,0,11,1,0,1
1065,Sales,Associate,Full-time,Onsite,28,20,25,125490,23.5,12,1,41.9,0,46,0,0,1
1066,Operations,Team Lead,Full-time,Onsite,50,9,1,31745,21.7,13,0,81.2,1,9,0,0,0
1067,Sales,Senior Associate,Full-time,Onsite,50,87,10,42697,21.7,28,0,69.2,0,59,3,1,1
1068,Finance,Associate,Full-time,Hybrid,34,103,16,122469,1.6,2,0,87.5,1,29,1,0,0
1069,Engineering,Team Lead,Full-time,Onsite,24,29,33,33879,21.1,17,0,88.9,0,49,0,1,0
1070,Operations,Team Lead,Contract,Remote,23,31,18,115697,15.2,8,0,53.8,0,23,0,2,0
1071,Engineering,Manager,Full-time,Onsite,37,19,17,48499,9.5,14,0,42.9,0,4,0,0,0
1072,Engineering,Senior Associate,Full-time,Hybrid,51,20,12,118177,1.4,21,0,82.2,1,12,1,2,1
1073,Engineering,Manager,Contract,Hybrid,27,87,4,65035,16.9,26,1,98.7,0,35,0,1,0
1074,HR,Senior Associate,Full-time,Hybrid,28,107,22,48651,8.2,23,1,66.8,0,8,0,1,0
1075,Marketing,Associate,Full-time,Remote,26,27,23,105224,11.7,26,0,55.6,0,17,0,1,0
1076,HR,Senior Associate,Full-time,Onsite,28,94,28,143369,17.0,9,1,49.4,0,34,1,0,1
1077,Marketing,Team Lead,Full-time,Onsite,55,85,7,106524,22.8,24,0,57.2,0,30,1,1,0
1078,Engineering,Team Lead,Contract,Onsite,53,44,25,119006,20.6,16,0,59.7,1,23,1,2,0
1079,Operations,Senior Associate,Contract,Remote,34,35,14,67249,11.3,12,1,65.4,0,42,0,0,1
1080,Marketing,Senior Associate,Full-time,Remote,51,113,0,53849,9.7,0,0,79.3,0,3,1,0,0
1081,Finance,Senior Associate,Full-time,Hybrid,46,71,27,129233,6.0,10,0,56.4,1,40,0,0,1
1082,Finance,Manager,Contract,Hybrid,42,22,13,103309,9.3,4,0,43.1,0,25,0,0,0
1083,Sales,Senior Associate,Full-time,Onsite,42,74,33,131628,2.8,8,0,62.4,0,43,0,1,0
1084,Marketing,Associate,Full-time,Remote,49,87,30,59076,24.3,6,1,91.3,0,57,1,0,1
1085,Operations,Manager,Contract,Remote,41,15,5,100123,14.3,6,1,69.9,0,41,0,0,1
1086,HR,Manager,Full-time,Onsite,55,94,4,63124,3.2,1,1,97.9,0,9,0,0,1
1087,Engineering,Senior Associate,Full-time,Onsite,26,98,30,45787,8.8,18,1,70.2,0,40,0,0,0
1088,Sales,Associate,Full-time,Hybrid,39,13,14,83462,13.7,19,1,56.6,0,41,0,0,1
1089,Finance,Manager,Contract,Hybrid,32,4,14,115984,13.3,17,1,51.6,0,8,1,0,1
1090,HR,Team Lead,Full-time,Hybrid,38,82,4,101035,0.9,9,0,81.7,0,0,1,0,0
1091,HR,Manager,Full-time,Onsite,43,56,27,33841,23.8,24,1,72.2,1,53,1,1,1
1092,Engineering,Senior Associate,Full-time,Onsite,41,23,32,74890,6.9,4,0,76.2,1,15,0,1,0
1093,Marketing,Associate,Full-time,Hybrid,27,97,10,55402,0.4,15,1,85.3,1,57,1,0,0
1094,Finance,Senior Associate,Full-time,Hybrid,55,98,5,141713,1.9,28,0,83.6,0,45,0,1,0
1095,Operations,Team Lead,Full-time,Remote,35,34,22,118591,14.5,22,1,42.6,0,12,0,0,1
1096,HR,Team Lead,Full-time,Remote,44,100,1,135363,3.4,26,1,88.2,1,37,1,0,0
1097,Engineering,Team Lead,Full-time,Hybrid,41,99,14,96201,1.0,24,1,72.0,0,13,0,1,0
1098,Operations,Senior Associate,Contract,Hybrid,34,17,22,127807,9.5,4,1,63.5,0,39,1,0,1
1099,Marketing,Manager,Full-time,Remote,53,28,21,53237,15.6,14,0,72.3,0,22,0,0,0
1100,Finance,Senior Associate,Contract,Hybrid,47,14,8,72988,2.8,21,0,76.7,0,54,1,0,1
1101,Marketing,Associate,Full-time,Remote,35,34,29,123803,7.8,15,0,49.0,1,17,0,2,1
1102,HR,Manager,Full-time,Remote,57,112,15,106310,10.4,3,0,65.0,1,27,1,0,0
1103,Operations,Team Lead,Full-time,Remote,29,75,29,30553,4.0,13,0,60.1,1,58,0,2,1
1104,Operations,Senior Associate,Full-time,Onsite,43,57,8,43860,12.7,23,0,61.0,1,19,0,0,0
1105,Operations,Team Lead,Contract,Onsite,43,77,0,120439,2.1,16,0,45.5,0,0,1,0,0
1106,HR,Team Lead,Full-time,Hybrid,37,97,7,37045,1.2,16,1,49.6,1,11,0,1,0
1107,HR,Associate,Full-time,Remote,48,55,17,104916,13.0,20,1,49.7,0,26,0,1,1
1108,Marketing,Manager,Full-time,Onsite,31,66,26,86435,6.2,15,0,62.4,1,42,0,0,0
1109,Sales,Associate,Full-time,Hybrid,46,98,17,128453,2.4,25,0,93.7,0,12,0,1,0
1110,Marketing,Associate,Full-time,Hybrid,52,117,31,62261,10.6,8,0,52.4,1,54,0,4,1
1111,Finance,Associate,Full-time,Hybrid,42,93,31,144677,22.9,1,0,65.0,1,3,0,1,0
1112,Engineering,Team Lead,Full-time,Hybrid,48,37,35,108879,18.1,10,0,58.7,0,24,0,0,0
1113,Operations,Associate,Full-time,Hybrid,38,68,35,32853,20.4,14,0,87.2,0,5,0,0,0
1114,Sales,Associate,Full-time,Remote,54,76,20,105664,21.8,2,0,43.0,0,53,0,1,1
1115,Engineering,Manager,Full-time,Hybrid,52,26,31,140884,24.3,23,0,51.8,0,56,0,1,0
1116,Sales,Manager,Full-time,Remote,47,61,30,78022,19.1,15,0,52.6,0,44,0,0,0
1117,Marketing,Associate,Full-time,Onsite,42,92,15,32736,15.2,20,0,99.6,1,55,0,0,1
1118,HR,Manager,Full-time,Hybrid,57,67,13,63724,9.1,18,1,74.2,0,21,1,2,1
1119,Operations,Manager,Full-time,Onsite,22,84,23,41440,4.5,21,1,48.3,0,44,0,1,1
1120,Marketing,Associate,Full-time,Remote,25,74,24,100716,17.2,5,0,56.3,1,37,1,1,1
1121,Engineering,Team Lead,Full-time,Remote,25,52,34,60284,24.9,13,0,50.1,0,53,0,0,1
1122,Engineering,Associate,Contract,Onsite,47,18,16,136911,11.7,4,0,47.5,0,35,1,0,1
1123,Engineering,Manager,Full-time,Hybrid,25,53,3,41646,18.1,4,0,87.8,1,52,2,0,1
1124,Engineering,Team Lead,Full-time,Hybrid,30,63,10,114565,12.4,5,0,69.7,1,2,1,0,1
1125,Engineering,Senior Associate,Contract,Onsite,51,53,14,115694,10.8,17,0,77.9,0,56,0,0,0
1126,Sales,Team Lead,Full-time,Onsite,25,117,29,44342,10.3,21,0,59.9,0,14,0,0,0
1127,Marketing,Manager,Full-time,Onsite,26,27,23,133317,12.6,17,0,73.2,0,10,0,1,0
1128,Operations,Team Lead,Contract,Hybrid,44,31,1,95620,9.2,18,1,55.5,0,33,0,1,1
1129,HR,Associate,Full-time,Hybrid,37,91,33,94261,18.7,1,0,58.5,0,26,0,3,0
1130,HR,Senior Associate,Full-time,Hybrid,43,106,22,31935,21.9,16,0,79.1,1,22,1,1,0
1131,Marketing,Senior Associate,Full-time,Onsite,29,1,30,126002,22.1,27,0,49.0,1,16,0,1,1
1132,Marketing,Senior Associate,Full-time,Hybrid,54,6,12,72376,5.7,0,0,77.0,0,57,0,1,0
1133,HR,Manager,Full-time,Remote,37,11,32,104798,22.4,8,1,91.1,0,59,0,0,1
1134,HR,Manager,Full-time,Onsite,26,34,6,107140,8.5,12,0,47.2,0,22,0,2,0
1135,Sales,Senior Associate,Full-time,Hybrid,37,103,31,72481,7.7,3,0,93.8,0,33,1,1,0
1136,Finance,Team Lead,Full-time,Onsite,28,84,6,118669,18.2,4,0,44.8,0,20,0,2,0
1137,Operations,Senior Associate,Contract,Remote,22,63,12,146189,7.6,25,0,60.9,1,32,0,0,1
1138,Engineering,Team Lead,Full-time,Remote,30,53,23,124203,1.3,29,0,76.6,0,4,0,0,0
1139,Finance,Team Lead,Contract,Onsite,39,85,27,85721,9.3,22,0,73.6,0,58,0,0,1
1140,Marketing,Manager,Contract,Onsite,24,85,31,130777,18.0,17,1,45.8,0,51,0,1,0
1141,HR,Team Lead,Full-time,Remote,45,18,17,129039,8.2,27,0,87.9,0,16,1,1,0
1142,Finance,Senior Associate,Full-time,Onsite,49,21,33,32838,15.7,26,0,98.4,0,59,1,0,0
1143,Operations,Manager,Full-time,Remote,31,19,33,65330,16.5,9,0,50.9,0,0,0,0,0
1144,Marketing,Associate,Contract,Remote,30,4,0,108976,18.3,24,1,93.7,0,6,2,1,0
1145,Engineering,Associate,Full-time,Hybrid,34,77,30,132210,22.4,27,1,73.4,0,2,0,1,0
1146,Engineering,Manager,Full-time,Onsite,56,82,0,129576,10.8,3,1,96.2,1,25,0,1,0
1147,Operations,Senior Associate,Full-time,Onsite,44,116,15,133140,4.2,25,1,50.6,0,15,0,1,0
1148,Operations,Associate,Full-time,Hybrid,38,29,14,130166,8.0,25,1,87.5,0,15,0,1,1
1149,HR,Associate,Full-time,Remote,28,25,32,66994,10.8,12,0,43.6,0,43,0,0,0
1150,Engineering,Team Lead,Full-time,Onsite,37,56,22,121875,17.8,12,1,93.0,0,40,0,0,0
1151,Marketing,Team Lead,Full-time,Hybrid,57,77,33,60384,0.3,16,1,80.4,0,56,1,1,1
1152,Finance,Senior Associate,Full-time,Hybrid,41,63,16,75378,7.9,7,0,62.2,0,13,0,1,0
1153,Marketing,Manager,Contract,Onsite,45,27,24,137318,19.5,3,0,51.4,0,43,0,0,0
1154,Sales,Senior Associate,Full-time,Hybrid,26,60,5,62643,16.8,22,1,89.0,1,25,0,1,0
1155,Sales,Manager,Contract,Remote,27,83,30,46926,18.3,2,1,76.2,0,26,0,2,0
1156,Operations,Associate,Full-time,Hybrid,49,49,4,68977,20.3,10,1,61.6,1,56,1,1,0
1157,HR,Team Lead,Full-time,Remote,26,65,29,147453,19.6,11,1,66.6,1,47,0,1,0
1158,Sales,Senior Associate,Full-time,Remote,23,38,4,53652,17.1,8,1,89.6,0,16,0,0,0
1159,Engineering,Senior Associate,Full-time,Onsite,42,83,11,93295,11.0,14,0,60.3,0,43,0,1,0
1160,Marketing,Manager,Contract,Hybrid,39,52,6,40270,24.6,12,0,45.4,0,3,0,1,0
1161,Marketing,Manager,Full-time,Remote,33,1,12,112804,14.2,4,0,94.7,0,16,0,0,1
1162,Operations,Senior Associate,Contract,Remote,38,40,3,91630,5.1,4,0,63.2,0,32,0,0,0
1163,Finance,Manager,Full-time,Hybrid,36,81,2,66417,7.3,18,0,60.9,0,29,0,0,0
1164,Operations,Senior Associate,Full-time,Remote,28,21,11,76894,17.3,10,0,52.3,1,56,0,1,1
1165,Finance,Senior Associate,Full-time,Hybrid,35,86,0,86042,23.1,8,0,93.8,0,20,0,0,0
1166,Operations,Senior Associate,Full-time,Onsite,22,15,26,93253,4.5,2,1,53.1,0,16,1,0,1
1167,Operations,Associate,Full-time,Remote,24,50,12,78841,2.1,17,0,78.2,0,10,0,0,0
1168,Operations,Manager,Contract,Remote,52,103,16,82723,22.0,26,1,92.8,0,50,1,0,0
1169,Finance,Team Lead,Full-time,Hybrid,34,48,7,50317,22.9,12,1,42.1,1,54,0,2,1
1170,Finance,Team Lead,Full-time,Hybrid,39,103,31,85008,6.9,24,0,89.7,0,29,0,2,0
1171,Operations,Manager,Full-time,Hybrid,38,32,19,66434,9.4,27,0,64.6,0,17,0,0,0
1172,Sales,Senior Associate,Full-time,Hybrid,38,49,16,76125,16.5,11,1,79.5,1,19,0,2,1
1173,HR,Team Lead,Full-time,Remote,32,68,33,110984,8.2,8,1,62.3,1,33,0,2,1
1174,HR,Team Lead,Full-time,Onsite,41,108,34,105449,21.9,9,0,81.7,1,40,1,0,0
1175,HR,Manager,Full-time,Onsite,31,45,34,104102,2.7,27,0,55.3,1,27,1,2,1
1176,Finance,Team Lead,Full-time,Onsite,50,32,23,127980,0.9,12,0,41.3,0,8,1,2,0
1177,Finance,Senior Associate,Full-time,Onsite,55,4,17,111141,5.2,19,0,96.9,0,43,0,1,0
1178,Sales,Manager,Full-time,Hybrid,38,117,32,30557,7.2,19,0,41.0,0,30,1,2,1
1179,HR,Senior Associate,Full-time,Remote,34,65,22,137776,2.8,12,0,89.4,0,44,0,0,1
1180,HR,Team Lead,Full-time,Remote,48,97,24,74383,1.6,26,0,50.1,0,15,1,2,0
1181,Operations,Team Lead,Full-time,Remote,47,71,26,36040,18.9,25,1,63.5,1,30,0,1,0
1182,Finance,Senior Associate,Full-time,Hybrid,49,73,0,76652,4.1,28,0,89.3,0,28,0,0,0
1183,HR,Associate,Full-time,Remote,34,65,20,129432,22.8,28,1,52.4,1,12,1,2,1
1184,Marketing,Team Lead,Full-time,Hybrid,33,80,9,146048,9.2,21,1,91.9,0,22,0,0,0
1185,Sales,Associate,Full-time,Remote,49,18,30,90941,16.8,8,1,69.9,1,13,0,0,0
1186,Marketing,Team Lead,Full-time,Onsite,23,54,24,117340,5.6,23,0,62.0,0,38,1,1,0
1187,Marketing,Associate,Full-time,Hybrid,55,47,19,104828,6.0,9,0,79.7,1,1,0,0,1
1188,Sales,Associate,Full-time,Remote,44,6,1,56110,14.4,18,1,60.5,0,11,0,1,0
1189,Marketing,Associate,Full-time,Onsite,50,66,14,35349,14.0,5,1,60.8,0,57,0,0,1
1190,HR,Senior Associate,Full-time,Onsite,56,9,27,60374,19.2,28,0,84.0,0,27,0,0,0
1191,Finance,Associate,Contract,Onsite,32,68,12,114545,18.9,6,0,58.6,1,31,0,2,0
1192,Sales,Associate,Full-time,Hybrid,54,109,13,140623,16.8,14,1,52.0,0,55,0,1,1
1193,Operations,Associate,Full-time,Hybrid,32,23,1,72591,11.2,21,0,88.5,0,48,1,1,0
1194,Marketing,Team Lead,Full-time,Remote,30,118,33,30057,22.3,18,0,88.3,0,23,0,1,0
1195,Sales,Associate,Contract,Onsite,35,107,34,104039,15.6,13,1,69.9,0,36,0,0,0
1196,Engineering,Team Lead,Full-time,Remote,30,109,24,123829,24.8,29,0,71.6,1,28,0,1,0
1197,Engineering,Associate,Contract,Remote,24,43,14,94578,20.5,15,0,81.8,1,51,0,1,0
1198,Finance,Associate,Full-time,Onsite,50,51,11,138497,1.1,13,1,70.6,1,41,0,0,0
1199,HR,Senior Associate,Full-time,Remote,40,72,8,49121,8.0,28,0,65.0,0,17,0,0,0
1200,Finance,Team Lead,Full-time,Hybrid,57,103,30,35493,14.3,28,0,99.7,0,2,0,0,0
1201,Finance,Associate,Full-time,Remote,53,25,13,132181,18.0,24,0,48.9,1,12,0,0,0
1202,Finance,Team Lead,Contract,Onsite,28,80,28,97818,13.8,19,0,75.6,1,12,0,1,0
1203,Finance,Team Lead,Full-time,Hybrid,49,35,7,118706,19.7,1,1,93.2,1,41,0,1,0
1204,Operations,Manager,Full-time,Hybrid,39,17,2,139679,7.1,8,0,81.2,1,28,0,0,1
1205,Operations,Senior Associate,Full-time,Remote,26,18,1,31431,4.6,2,0,92.9,0,1,0,0,0
1206,Sales,Senior Associate,Full-time,Remote,44,27,15,90469,1.3,5,0,60.2,0,58,1,1,1
1207,Engineering,Senior Associate,Full-time,Hybrid,43,15,18,92241,14.3,4,0,56.3,1,27,0,0,0
1208,Finance,Manager,Full-time,Remote,47,81,29,75294,17.2,13,0,91.1,1,47,1,0,1
1209,Sales,Manager,Contract,Onsite,33,107,15,130079,8.2,28,0,63.6,1,3,0,0,0
1210,Engineering,Senior Associate,Full-time,Remote,40,69,30,116127,15.3,14,0,82.6,0,50,0,0,0
1211,Marketing,Manager,Full-time,Remote,22,80,27,41351,1.3,17,0,48.9,0,4,1,0,1
1212,HR,Manager,Full-time,Hybrid,24,15,3,62483,2.5,16,0,85.4,0,38,1,0,1
1213,Operations,Manager,Full-time,Remote,48,42,9,61195,17.5,8,1,72.9,0,40,0,0,1
1214,Marketing,Senior Associate,Full-time,Remote,39,110,17,142943,9.2,18,0,56.1,0,4,1,2,0
1215,Engineering,Senior Associate,Contract,Remote,51,34,31,132689,16.8,22,0,69.7,1,7,1,0,0
1216,Marketing,Senior Associate,Full-time,Onsite,23,48,29,52735,20.8,24,0,81.8,0,33,0,0,1
1217,HR,Manager,Full-time,Remote,26,83,35,45203,21.3,8,1,40.7,0,53,0,1,1
1218,Engineering,Senior Associate,Full-time,Onsite,50,8,8,33974,4.3,27,0,78.2,0,55,1,0,0
1219,Marketing,Manager,Contract,Onsite,54,111,35,134209,12.2,15,1,72.5,1,24,1,5,1
1220,Operations,Associate,Full-time,Onsite,41,10,28,149365,18.3,25,0,53.2,0,26,0,0,0
1221,Operations,Manager,Full-time,Onsite,51,5,15,132769,19.3,5,1,85.2,1,51,0,2,0
1222,Sales,Team Lead,Full-time,Hybrid,26,116,27,115222,19.6,7,0,58.2,0,51,1,0,0
1223,Marketing,Senior Associate,Full-time,Onsite,42,48,20,69713,5.7,24,1,56.6,0,6,1,0,0
1224,Finance,Senior Associate,Full-time,Remote,36,117,1,139362,4.8,2,1,68.3,1,35,0,1,0
1225,Marketing,Team Lead,Full-time,Onsite,41,26,34,42636,14.8,21,0,80.6,0,31,1,0,1
1226,Engineering,Manager,Full-time,Remote,29,86,27,65070,18.5,4,0,95.7,0,20,1,0,0
1227,Engineering,Associate,Full-time,Onsite,52,108,35,59123,8.0,6,0,48.5,0,46,0,2,0
1228,Marketing,Team Lead,Full-time,Hybrid,33,23,30,61812,2.6,22,0,63.8,1,17,1,0,1
1229,HR,Team Lead,Full-time,Onsite,42,62,32,58760,17.9,24,1,44.0,0,1,1,0,0
1230,Operations,Manager,Full-time,Onsite,51,13,22,34966,7.5,0,0,85.5,0,58,2,0,1
1231,Engineering,Senior Associate,Full-time,Hybrid,48,9,16,141751,4.2,21,0,66.9,1,45,0,1,1
1232,Operations,Manager,Full-time,Onsite,47,113,0,148414,3.7,20,0,82.4,0,41,0,0,0
1233,Engineering,Team Lead,Full-time,Remote,54,20,22,113962,7.9,3,0,59.3,0,4,1,1,0
1234,Sales,Team Lead,Full-time,Onsite,47,92,26,109698,14.8,25,1,90.7,0,43,0,1,1
1235,Finance,Senior Associate,Full-time,Onsite,47,108,24,46058,9.0,27,1,72.1,0,41,0,0,1
1236,Engineering,Senior Associate,Full-time,Onsite,57,57,31,71482,0.5,15,0,96.6,0,57,0,0,0
1237,Operations,Senior Associate,Contract,Hybrid,22,101,18,139203,2.4,26,1,44.7,1,49,1,0,1
1238,Sales,Manager,Full-time,Onsite,36,24,23,32998,7.3,13,1,70.9,1,59,1,0,0
1239,Engineering,Senior Associate,Contract,Onsite,22,108,2,91265,16.5,0,0,86.0,0,37,1,0,0
1240,HR,Team Lead,Full-time,Remote,32,33,11,96445,2.5,3,1,76.0,1,27,0,1,0
1241,Finance,Team Lead,Full-time,Onsite,23,20,34,141033,14.0,9,0,41.4,0,30,0,0,0
1242,Engineering,Associate,Full-time,Onsite,22,60,14,148821,3.0,10,0,98.3,0,53,0,1,0
1243,Sales,Manager,Full-time,Onsite,52,48,16,64648,5.3,6,0,57.9,1,43,0,1,1
1244,HR,Associate,Full-time,Onsite,37,64,31,90623,4.3,3,1,55.0,0,23,0,0,0
1245,Marketing,Team Lead,Full-time,Remote,43,30,6,108033,1.7,0,0,69.1,0,59,0,0,0
1246,Sales,Associate,Contract,Remote,39,108,18,114480,16.8,25,0,72.5,0,32,0,0,0
1247,Sales,Team Lead,Full-time,Hybrid,38,73,6,37527,11.6,0,0,86.0,0,38,0,1,0
1248,HR,Associate,Full-time,Onsite,51,109,4,134000,20.8,16,0,63.6,0,11,0,1,0
1249,Sales,Senior Associate,Full-time,Hybrid,31,113,20,33072,2.5,26,1,66.4,1,38,2,0,1
1250,HR,Associate,Full-time,Hybrid,56,17,6,42018,3.6,9,0,72.1,1,8,0,1,1
1251,Engineering,Senior Associate,Full-time,Onsite,42,100,22,59652,7.7,4,0,63.7,0,51,0,2,1
1252,HR,Senior Associate,Full-time,Remote,37,14,10,34476,19.1,6,0,94.9,0,14,0,0,0
1253,HR,Manager,Contract,Remote,27,19,9,139371,7.6,24,0,91.1,0,22,1,0,0
1254,Finance,Senior Associate,Full-time,Onsite,24,71,20,125768,10.2,7,0,67.3,0,43,0,0,0
1255,HR,Senior Associate,Full-time,Onsite,42,59,32,57482,7.5,1,0,40.0,0,44,0,0,0
1256,HR,Associate,Full-time,Remote,34,67,19,132793,2.0,8,0,94.1,0,21,1,1,1
1257,Marketing,Team Lead,Full-time,Onsite,39,97,32,92513,23.5,3,0,47.5,0,35,2,0,0
1258,Engineering,Manager,Full-time,Onsite,45,44,34,116411,13.7,11,0,54.7,0,9,0,0,0
1259,Finance,Senior Associate,Full-time,Onsite,48,32,33,46219,19.7,25,0,49.1,1,27,0,0,0
1260,Marketing,Manager,Full-time,Remote,25,111,35,60448,16.5,10,1,50.8,0,55,0,0,0
1261,Operations,Associate,Full-time,Hybrid,43,11,26,109903,12.9,4,0,88.2,1,34,0,0,1
1262,Engineering,Senior Associate,Full-time,Hybrid,45,106,18,55120,2.2,11,1,74.8,1,55,0,0,1
1263,Engineering,Associate,Contract,Onsite,31,2,4,36855,16.1,26,0,97.4,1,28,0,0,0
1264,Operations,Manager,Full-time,Remote,23,90,28,86553,3.9,20,0,53.9,1,4,0,2,1
1265,HR,Associate,Full-time,Onsite,27,68,9,98633,10.4,3,0,69.1,0,3,2,1,0
1266,Marketing,Manager,Full-time,Remote,39,17,12,74585,15.7,12,0,98.6,0,50,0,1,1
1267,Sales,Associate,Full-time,Onsite,38,81,28,115425,19.6,21,0,89.6,0,14,0,3,1
1268,Finance,Manager,Full-time,Remote,44,92,4,31084,17.1,0,1,83.7,1,29,2,1,1
1269,Sales,Team Lead,Full-time,Remote,51,94,11,128856,16.8,17,0,51.3,0,59,0,1,0
1270,Operations,Associate,Full-time,Hybrid,42,40,12,51944,3.7,3,0,86.2,0,25,0,0,0
1271,Engineering,Associate,Full-time,Onsite,31,87,21,63921,8.7,3,0,60.9,1,22,0,0,0
1272,Engineering,Team Lead,Full-time,Hybrid,34,46,14,91282,1.1,7,1,71.8,0,38,1,1,1
1273,Finance,Team Lead,Full-time,Hybrid,33,88,12,117393,18.0,24,1,76.5,0,28,1,1,1
1274,Engineering,Associate,Contract,Remote,30,93,0,81397,23.8,27,0,76.6,0,21,1,0,0
1275,Engineering,Team Lead,Contract,Onsite,25,4,0,48070,6.6,19,0,83.6,1,34,0,0,0
1276,Finance,Senior Associate,Full-time,Remote,45,38,10,84987,2.2,5,0,79.7,1,56,1,2,1
1277,Marketing,Manager,Full-time,Remote,55,63,21,145381,11.9,3,1,44.1,1,58,1,0,1
1278,Marketing,Manager,Full-time,Remote,26,29,34,86690,21.4,3,1,67.4,1,47,1,0,1
1279,Finance,Manager,Contract,Onsite,36,19,5,120011,13.8,27,1,79.8,0,46,1,0,1
1280,Operations,Senior Associate,Full-time,Onsite,25,91,27,91134,1.2,10,0,57.8,1,17,0,0,1
1281,Engineering,Team Lead,Contract,Remote,29,29,30,117755,24.4,27,0,58.8,0,34,0,3,1
1282,Engineering,Team Lead,Full-time,Onsite,45,100,7,136993,20.7,8,1,47.5,1,45,1,0,0
1283,Operations,Associate,Full-time,Remote,49,35,4,89439,3.3,13,1,65.1,0,32,0,1,0
1284,Marketing,Team Lead,Full-time,Onsite,48,116,16,61489,23.0,3,1,99.2,0,6,1,0,0
1285,HR,Associate,Contract,Onsite,22,70,8,53178,11.3,12,0,57.1,1,33,0,1,0
1286,HR,Senior Associate,Contract,Hybrid,55,23,9,109019,9.3,5,0,71.9,0,9,1,1,0
1287,HR,Manager,Full-time,Remote,38,103,19,87956,11.5,29,0,84.6,0,23,0,1,0
1288,Marketing,Manager,Full-time,Hybrid,47,46,13,77802,20.9,12,1,40.8,1,24,0,1,0
1289,Marketing,Manager,Full-time,Hybrid,45,44,13,140463,16.5,24,0,94.0,0,47,1,0,0
1290,Operations,Team Lead,Full-time,Remote,42,48,25,92778,1.5,2,0,63.2,0,43,1,0,0
1291,Engineering,Associate,Full-time,Remote,51,52,28,87719,23.9,22,0,92.1,0,26,2,0,0
1292,Operations,Associate,Full-time,Onsite,34,8,26,63573,3.7,6,0,42.3,0,49,1,1,1
1293,Operations,Senior Associate,Full-time,Remote,24,55,24,63688,18.6,0,0,48.7,1,5,0,1,0
1294,Marketing,Team Lead,Full-time,Hybrid,53,66,15,141466,15.9,10,0,59.4,0,58,0,0,0
1295,HR,Senior Associate,Full-time,Hybrid,56,77,35,148292,4.7,1,0,60.7,0,48,0,1,1
1296,Sales,Associate,Full-time,Remote,40,40,33,127065,4.3,4,1,90.9,0,7,1,1,0
1297,Engineering,Associate,Full-time,Hybrid,35,85,15,129747,21.8,23,1,40.7,0,20,0,1,0
1298,Marketing,Manager,Full-time,Onsite,43,31,32,135352,10.5,21,0,78.5,0,40,1,1,0
1299,HR,Team Lead,Full-time,Hybrid,38,116,2,76475,16.4,29,1,47.9,0,18,1,1,0
1300,Sales,Associate,Full-time,Onsite,25,48,22,80697,12.6,13,0,89.4,1,33,0,0,1
