employee_id,department,current_designation,tenure_months,months_since_last_promotion,performance_rating,avg_performance_rating_last_2yrs,project_completion_rate,training_hours_completed,peer_review_score,manager_rating,leadership_flag,certifications_count,PromotionReady
1738,Sales,Team Lead,119,47,5,3.86,66.0,47,1.72,1,1,2,0
1739,Finance,Team Lead,110,27,3,3.18,77.2,29,4.05,4,0,1,0
1740,Sales,Team Lead,57,22,3,2.92,96.4,10,2.38,2,1,1,0
1741,Finance,Manager,73,47,3,4.38,77.9,59,1.61,1,1,1,0
1742,Sales,Associate,60,38,1,4.71,63.8,46,2.58,1,1,2,0
1743,Operations,Team Lead,79,1,1,2.21,55.2,58,4.56,5,0,2,1
1744,Operations,Senior Associate,49,24,5,3.83,65.0,38,3.81,5,0,1,1
1745,Engineering,Associate,88,1,3,3.51,67.5,60,1.17,3,0,0,0
1746,Marketing,Manager,21,10,2,4.25,73.3,45,2.73,2,0,1,0
1747,Engineering,Associate,64,35,2,3.92,68.6,45,4.76,3,0,2,0
1748,Marketing,Team Lead,60,7,3,2.14,54.2,6,3.13,2,0,1,0
1749,Marketing,Manager,56,7,1,2.44,95.0,24,1.13,3,0,2,0
1750,HR,Manager,65,8,4,4.28,66.4,11,2.97,4,0,0,0
1751,HR,Manager,4,13,1,1.43,79.2,17,3.95,4,0,1,0
1752,Finance,Associate,36,54,3,2.23,77.3,19,3.73,1,1,0,0
1753,Sales,Senior Associate,81,56,1,2.06,55.8,27,3.58,4,0,1,0
1754,Operations,Senior Associate,14,24,4,4.75,85.0,69,4.37,1,0,0,1
1755,Marketing,Manager,117,1,3,1.38,64.3,54,1.46,4,0,1,0
1756,Sales,Manager,68,12,5,3.34,73.7,13,3.19,4,0,2,1
1757,Marketing,Team Lead,59,3,5,3.94,67.6,18,4.14,2,1,3,1
1758,Operations,Manager,103,55,3,2.72,88.9,36,3.59,4,0,2,0
1759,HR,Team Lead,116,45,5,1.29,75.8,7,4.44,2,0,2,0
1760,Engineering,Team Lead,69,50,3,4.55,84.3,52,2.49,4,0,3,0
1761,HR,Manager,55,7,5,4.92,57.6,18,1.89,1,0,1,0
1762,Sales,Team Lead,93,34,1,1.38,97.1,54,3.82,5,0,2,0
1763,Marketing,Associate,89,42,3,4.78,51.4,13,2.81,2,0,0,0
1764,Sales,Senior Associate,86,1,4,1.85,62.0,79,2.19,1,0,3,1
1765,Engineering,Senior Associate,70,54,1,2.67,76.8,64,2.14,1,0,1,0
1766,Sales,Manager,106,23,1,4.14,88.4,37,4.17,4,0,2,0
1767,Finance,Associate,90,12,4,4.88,73.6,30,4.23,3,0,0,1
1768,Marketing,Team Lead,54,28,2,1.89,85.1,34,1.55,1,1,0,0
1769,Sales,Senior Associate,44,29,5,4.71,83.1,1,2.98,5,0,1,0
1770,Sales,Senior Associate,8,42,4,1.33,85.5,48,3.04,3,0,3,1
1771,HR,Senior Associate,103,2,4,3.49,95.4,20,2.91,4,0,6,1
1772,Marketing,Team Lead,59,26,2,4.72,72.1,43,4.2,2,1,0,0
1773,Sales,Associate,107,10,2,3.14,60.7,30,1.59,3,1,1,1
1774,Engineering,Manager,109,51,2,3.15,90.6,39,1.26,2,0,1,0
1775,Engineering,Manager,57,44,2,2.82,68.6,78,1.46,2,0,1,0
1776,Finance,Manager,64,42,2,3.08,61.8,35,4.86,1,0,2,0
1777,Sales,Team Lead,50,51,5,2.06,51.9,61,4.98,3,0,1,1
1778,HR,Associate,40,18,4,2.1,95.6,9,1.81,1,0,1,0
1779,HR,Associate,92,17,1,3.99,84.0,65,2.3,3,0,2,0
1780,Sales,Team Lead,80,22,4,2.03,70.0,34,4.14,1,0,1,0
1781,HR,Team Lead,30,43,4,1.83,60.3,76,2.49,3,0,1,0
1782,Engineering,Associate,107,30,3,3.2,96.7,54,3.39,2,0,0,0
1783,Marketing,Associate,41,6,4,3.15,58.6,10,3.12,1,0,1,0
1784,HR,Manager,45,21,2,1.17,76.1,70,2.31,5,0,2,1
1785,HR,Associate,47,33,4,3.81,60.5,61,1.56,1,1,1,1
1786,Finance,Manager,34,49,4,1.51,88.5,61,4.6,3,0,1,0
1787,Finance,Manager,25,11,2,4.0,73.6,56,2.93,3,0,0,1
1788,Operations,Manager,51,55,1,2.92,59.1,70,4.0,5,0,1,0
1789,Engineering,Manager,21,29,2,2.0,57.1,1,1.18,5,0,2,0
1790,Engineering,Manager,86,44,4,2.37,50.2,12,2.02,1,0,1,0
1791,Marketing,Senior Associate,90,38,3,3.06,80.2,41,4.9,3,0,2,1
1792,HR,Senior Associate,89,10,3,2.62,75.3,3,2.39,4,0,0,0
1793,Marketing,Team Lead,64,12,4,3.52,60.4,30,3.82,2,1,1,1
1794,Engineering,Associate,93,44,1,1.1,50.8,38,1.3,1,0,0,0
1795,Engineering,Team Lead,40,56,1,2.75,91.2,6,2.85,4,0,2,0
1796,Marketing,Manager,1,25,3,2.33,91.1,21,3.92,5,0,1,0
1797,Marketing,Senior Associate,77,55,5,3.95,77.4,75,1.96,2,0,0,0
1798,HR,Senior Associate,49,41,5,3.52,53.7,75,4.89,3,0,2,1
1799,Marketing,Associate,113,22,1,1.43,55.1,36,2.78,1,0,4,0
1800,Operations,Associate,116,41,3,1.36,57.1,64,3.72,2,0,0,0
1801,Marketing,Team Lead,62,51,4,3.34,85.6,71,4.06,2,1,1,1
1802,HR,Manager,116,59,1,4.73,99.7,1,3.26,5,0,3,0
1803,Finance,Associate,2,25,5,3.71,55.4,61,3.49,5,0,1,0
1804,Marketing,Associate,97,56,5,3.66,70.7,3,4.42,5,1,1,1
1805,Finance,Senior Associate,103,55,3,2.94,76.3,77,1.28,4,0,1,1
1806,Marketing,Team Lead,22,31,2,1.89,92.0,37,1.22,1,0,1,0
1807,HR,Team Lead,57,58,5,1.46,85.9,47,3.54,1,0,1,0
1808,Marketing,Team Lead,11,53,4,1.75,91.1,6,4.61,3,0,1,0
1809,Sales,Manager,30,58,2,4.94,94.5,64,3.39,4,0,1,0
1810,Sales,Team Lead,45,36,2,4.09,80.8,25,4.27,4,0,2,0
1811,Finance,Senior Associate,19,10,5,1.3,91.6,73,4.59,5,0,1,0
1812,Operations,Team Lead,98,49,4,2.16,74.5,9,1.04,1,1,1,0
1813,Operations,Manager,73,38,5,3.94,52.7,37,2.07,5,0,0,0
1814,Marketing,Senior Associate,37,45,2,2.18,60.9,69,1.52,1,0,0,0
1815,Engineering,Manager,15,41,5,1.68,97.9,72,3.4,3,0,2,0
1816,Sales,Senior Associate,66,28,4,4.68,69.6,41,1.51,4,0,1,0
1817,Sales,Senior Associate,20,4,5,3.33,75.2,49,2.45,4,0,3,1
1818,HR,Team Lead,26,37,2,1.05,98.4,31,3.25,4,0,1,1
1819,Sales,Team Lead,13,7,2,1.44,84.8,41,3.53,1,0,0,0
1820,Engineering,Team Lead,13,0,5,2.69,70.5,20,2.83,2,0,0,0
1821,Sales,Senior Associate,31,42,2,3.71,84.4,46,1.6,4,0,2,1
1822,Finance,Team Lead,9,35,5,4.25,77.4,33,3.76,2,0,1,1
1823,Marketing,Manager,52,41,4,2.05,98.0,44,4.49,2,0,0,0
1824,Operations,Senior Associate,5,50,5,4.31,50.5,62,2.61,4,1,3,1
1825,Operations,Manager,119,55,1,1.77,74.4,3,2.96,3,0,1,0
1826,Finance,Associate,104,19,3,1.6,84.7,10,2.43,1,1,0,0
1827,Finance,Senior Associate,79,40,5,4.27,77.5,16,3.89,1,1,3,1
1828,Operations,Manager,17,46,5,2.05,65.7,79,1.1,1,1,2,1
1829,Engineering,Manager,32,44,1,3.3,79.6,3,2.13,3,0,0,0
1830,Sales,Associate,21,3,5,3.98,51.3,66,3.75,3,0,0,0
1831,Finance,Team Lead,47,45,5,1.86,87.7,8,3.84,2,0,0,0
1832,HR,Team Lead,57,47,3,3.07,83.3,64,2.12,5,0,2,0
1833,Finance,Senior Associate,79,46,3,4.99,67.2,2,4.88,3,0,1,0
1834,Sales,Team Lead,50,41,1,1.06,94.5,27,2.14,5,0,1,0
1835,Sales,Senior Associate,94,39,2,1.85,86.6,13,1.3,3,0,0,0
1836,HR,Manager,31,3,5,4.64,61.7,17,1.29,1,0,0,0
1837,Operations,Team Lead,114,6,1,3.73,68.1,31,3.94,3,0,2,0
1838,Engineering,Senior Associate,50,27,4,3.77,53.3,16,1.17,4,0,1,0
1839,HR,Team Lead,82,23,5,2.6,85.2,64,2.27,2,0,0,0
1840,HR,Team Lead,33,50,1,1.95,60.5,64,3.35,4,0,2,0
1841,Engineering,Associate,90,33,1,1.57,72.2,23,3.66,2,0,3,0
1842,Finance,Team Lead,61,5,4,2.25,73.1,61,2.26,3,0,0,0
1843,Operations,Senior Associate,44,34,3,3.52,66.9,49,2.27,3,0,0,1
1844,Operations,Manager,105,11,2,4.92,83.9,1,4.47,3,1,1,1
1845,Finance,Associate,102,40,5,4.01,98.5,49,3.8,2,0,1,0
1846,Sales,Team Lead,31,14,2,3.7,56.0,16,2.46,3,1,2,0
1847,HR,Team Lead,50,31,3,1.11,77.8,10,2.96,4,0,1,0
1848,Finance,Senior Associate,91,48,3,4.84,57.5,73,2.54,4,0,1,0
1849,Operations,Associate,72,38,1,4.0,61.1,7,3.51,4,0,2,0
1850,Engineering,Team Lead,41,39,1,2.81,72.9,58,1.18,2,1,2,0
1851,Finance,Team Lead,114,31,4,2.29,58.5,33,3.13,4,0,3,1
1852,Sales,Senior Associate,108,42,4,1.74,56.6,26,1.9,1,1,1,0
1853,Finance,Team Lead,11,4,1,3.96,81.5,30,2.36,4,0,1,0
1854,Operations,Senior Associate,48,37,3,1.44,85.3,69,3.87,2,0,1,0
1855,Finance,Senior Associate,96,41,1,3.3,94.1,33,1.95,1,1,0,0
1856,Finance,Associate,115,29,5,2.85,65.1,18,3.05,1,0,2,0
1857,HR,Associate,74,57,3,2.65,93.1,32,3.82,4,0,0,0
1858,Sales,Senior Associate,78,52,2,1.8,50.6,0,1.87,3,1,2,0
1859,Sales,Associate,67,55,4,3.48,67.1,4,1.2,1,0,1,0
1860,Operations,Team Lead,115,20,1,4.87,62.4,62,4.52,1,1,2,0
1861,Engineering,Team Lead,60,36,1,2.62,66.9,28,3.91,2,0,1,0
1862,HR,Associate,77,28,2,4.25,86.5,72,2.19,5,0,2,1
1863,Engineering,Senior Associate,86,18,1,4.05,96.2,7,4.36,5,0,1,0
1864,Operations,Manager,19,56,5,2.27,63.1,67,2.65,5,0,2,0
1865,HR,Associate,33,36,3,3.39,79.7,65,4.57,4,0,1,1
1866,Finance,Associate,13,38,5,2.97,89.1,10,2.8,3,1,2,0
1867,Marketing,Associate,61,50,3,4.55,83.3,44,2.97,4,0,4,1
1868,Sales,Associate,74,54,4,1.05,68.2,49,1.88,2,0,0,0
1869,Marketing,Associate,59,7,1,4.46,84.0,22,2.95,2,0,1,0
1870,Marketing,Manager,50,18,2,1.34,54.3,77,4.18,4,1,1,0
1871,Finance,Senior Associate,74,31,1,2.57,77.7,0,4.45,4,0,0,0
1872,Operations,Manager,78,45,2,4.44,97.9,53,2.98,4,0,3,0
1873,Finance,Senior Associate,22,24,4,2.73,67.0,10,1.64,4,0,4,0
1874,Engineering,Associate,90,46,4,3.14,68.9,31,1.51,3,0,0,0
1875,HR,Senior Associate,13,32,5,3.06,59.9,26,1.95,3,0,4,0
1876,HR,Manager,44,52,3,1.98,68.2,48,3.98,5,1,1,1
1877,Marketing,Senior Associate,71,59,3,3.62,54.8,46,4.51,2,0,1,1
1878,Operations,Team Lead,102,49,3,1.81,57.4,23,4.88,4,1,2,1
1879,Sales,Team Lead,114,15,4,2.53,82.6,28,1.54,4,0,1,0
1880,HR,Associate,23,42,5,2.4,70.5,17,2.17,2,0,1,0
1881,HR,Manager,32,29,4,4.2,80.3,1,2.72,2,0,0,0
1882,Marketing,Manager,16,29,2,4.45,97.3,0,1.96,4,0,2,0
1883,Engineering,Team Lead,28,53,2,1.44,72.0,20,3.48,4,0,1,0
1884,Engineering,Team Lead,86,11,5,3.31,96.3,11,2.8,4,0,1,0
1885,Finance,Team Lead,90,45,2,2.88,69.1,16,1.2,2,0,2,0
1886,HR,Team Lead,108,11,5,2.23,79.5,52,3.94,3,0,2,0
1887,Marketing,Team Lead,23,29,2,4.62,63.0,44,4.46,3,0,0,0
1888,Engineering,Senior Associate,29,9,5,3.37,79.3,42,4.36,3,0,1,0
1889,Marketing,Senior Associate,49,39,2,3.21,70.6,47,1.82,4,0,0,0
1890,Operations,Team Lead,24,19,1,4.97,91.7,17,3.9,2,0,2,0
1891,Sales,Senior Associate,59,55,4,3.58,53.1,9,3.1,2,0,1,0
1892,Engineering,Associate,48,50,2,4.73,72.5,35,1.48,1,1,0,0
1893,Engineering,Senior Associate,58,44,5,3.42,68.1,61,4.23,4,1,0,1
1894,Sales,Manager,6,5,3,4.12,85.5,17,2.79,5,0,1,0
1895,Marketing,Associate,118,8,2,2.12,55.9,52,1.79,3,0,2,0
1896,Marketing,Senior Associate,29,28,1,2.09,60.6,67,2.48,4,0,1,1
1897,Engineering,Associate,15,11,1,1.91,72.9,18,2.7,2,0,0,0
1898,Engineering,Manager,40,23,2,3.91,92.0,58,4.76,2,0,2,0
1899,Marketing,Team Lead,59,51,3,3.15,99.1,44,4.62,2,0,2,0
1900,HR,Manager,90,52,1,4.78,84.7,16,3.98,1,0,2,0
1901,Engineering,Associate,101,22,3,2.05,90.8,56,2.09,2,0,1,0
1902,Marketing,Team Lead,68,28,3,4.23,86.1,74,4.59,3,1,2,1
1903,HR,Senior Associate,43,48,3,4.63,54.8,61,1.06,1,0,0,0
1904,Sales,Manager,74,20,2,3.89,86.8,25,2.84,2,0,0,0
1905,HR,Senior Associate,41,56,3,1.46,88.4,1,4.57,3,0,1,0
1906,Marketing,Team Lead,61,18,3,1.27,73.7,77,2.35,4,1,2,0
1907,Finance,Team Lead,102,3,3,2.07,90.1,73,1.77,1,1,3,0
1908,Engineering,Team Lead,103,57,4,3.08,96.7,10,3.32,5,0,2,0
1909,Engineering,Team Lead,41,45,5,3.59,85.6,67,2.01,5,0,0,1
1910,Marketing,Associate,94,1,1,1.27,69.5,51,1.93,5,0,1,0
1911,Operations,Manager,55,3,4,4.39,68.1,37,4.28,4,0,0,0
1912,HR,Team Lead,89,49,4,4.09,93.9,39,1.88,1,0,0,0
1913,Engineering,Team Lead,41,14,5,2.35,50.1,35,1.44,3,0,1,0
1914,Sales,Manager,61,54,3,2.79,82.6,60,3.53,4,1,1,0
1915,HR,Manager,84,3,4,4.62,81.3,62,1.47,5,0,4,1
1916,Engineering,Senior Associate,56,22,2,4.53,81.4,53,2.39,2,0,1,0
1917,Marketing,Team Lead,51,10,3,2.41,65.8,24,1.91,4,0,2,1
1918,Sales,Team Lead,29,26,1,1.53,78.0,2,2.22,1,0,1,0
1919,Sales,Team Lead,97,59,5,4.37,76.3,33,4.15,4,1,1,1
1920,Operations,Manager,89,34,1,3.46,93.9,77,4.4,2,0,3,0
1921,Finance,Senior Associate,86,6,2,1.62,98.2,56,3.59,4,0,0,0
1922,Sales,Senior Associate,96,17,3,1.18,69.9,51,1.21,4,1,0,0
1923,Marketing,Manager,79,9,2,3.37,93.3,75,1.7,3,0,0,0
1924,Operations,Team Lead,66,55,1,3.41,74.1,20,4.22,1,1,3,0
1925,Engineering,Manager,114,47,4,4.94,91.5,41,3.86,3,0,4,1
1926,Finance,Team Lead,118,19,4,3.06,62.4,59,4.51,5,0,0,1
1927,Sales,Team Lead,77,33,3,3.58,79.6,63,3.38,2,0,0,0
1928,Engineering,Associate,101,23,4,3.39,53.5,57,1.64,3,0,0,0
1929,Operations,Senior Associate,98,32,1,3.78,58.0,77,2.95,3,0,0,1
1930,Operations,Team Lead,39,37,5,4.21,83.0,61,1.26,4,1,2,1
1931,Sales,Manager,16,43,3,4.4,55.8,54,2.15,4,0,5,0
1932,HR,Associate,30,33,1,3.73,64.7,67,3.23,3,1,1,1
1933,Engineering,Manager,26,2,2,2.02,51.1,63,2.02,2,1,1,1
1934,Marketing,Associate,21,8,5,1.56,61.2,39,2.06,2,0,1,0
1935,Marketing,Team Lead,52,19,2,4.31,73.9,69,3.52,3,0,0,0
1936,HR,Team Lead,74,3,5,3.32,81.8,75,2.47,2,1,0,1
1937,HR,Associate,58,54,1,2.49,62.8,1,1.64,3,0,2,0
1938,Sales,Associate,110,42,4,3.03,54.1,79,4.8,5,1,0,1
1939,Sales,Manager,27,17,2,4.33,97.2,78,4.28,3,1,2,0
1940,Operations,Team Lead,60,26,3,1.37,85.5,5,4.15,4,0,1,0
1941,Marketing,Team Lead,94,23,4,4.95,81.5,63,2.42,5,0,3,1
1942,Marketing,Team Lead,69,11,1,2.57,70.5,25,3.8,3,0,0,0
1943,HR,Associate,21,11,4,3.4,60.6,21,1.37,4,1,1,0
1944,Finance,Team Lead,111,42,2,4.31,63.6,14,2.58,5,0,2,0
1945,Marketing,Manager,65,38,2,1.07,72.0,62,1.73,5,0,3,0
1946,Finance,Senior Associate,40,22,5,1.17,94.8,23,1.6,4,0,3,0
1947,Marketing,Manager,96,49,2,3.84,88.9,28,3.77,3,1,2,0
1948,Operations,Senior Associate,15,41,4,1.52,94.9,50,3.06,2,0,1,0
1949,HR,Associate,75,2,3,1.41,53.8,75,2.62,5,0,2,1
1950,HR,Associate,117,21,5,2.07,94.6,53,4.46,2,0,0,0
1951,Marketing,Team Lead,89,8,5,3.89,79.5,54,3.81,1,1,3,1
1952,HR,Associate,28,53,2,2.92,66.1,30,2.23,1,0,2,0
1953,Operations,Manager,28,22,4,1.7,60.3,54,3.91,3,0,0,1
1954,Finance,Team Lead,75,36,3,4.72,94.0,3,2.56,2,0,1,0
1955,Marketing,Associate,105,33,4,3.46,61.7,46,2.76,5,1,4,0
1956,Finance,Team Lead,111,53,4,2.83,64.3,26,2.3,1,0,1,0
1957,Finance,Team Lead,56,15,3,2.96,87.5,44,4.77,4,0,3,1
1958,Marketing,Associate,109,53,5,3.9,69.6,21,3.95,5,0,2,0
1959,Marketing,Associate,108,1,1,3.73,57.3,12,2.76,5,0,1,0
1960,HR,Manager,49,18,2,1.47,82.6,79,1.82,3,0,2,0
1961,Engineering,Manager,8,54,4,3.81,54.4,23,1.41,1,0,0,0
1962,Engineering,Associate,54,10,1,3.01,90.0,62,4.19,4,0,3,0
1963,HR,Associate,103,33,2,4.41,51.9,66,1.7,5,0,1,0
1964,Finance,Associate,75,11,3,2.89,65.7,36,4.21,5,0,1,0
1965,Engineering,Associate,8,27,2,2.32,89.9,24,2.0,1,0,2,0
1966,Engineering,Manager,101,21,5,3.21,75.6,36,2.63,2,0,5,0
1967,Sales,Team Lead,56,55,2,2.63,98.1,67,3.99,5,1,2,1
1968,Operations,Associate,8,43,4,4.8,80.7,9,2.53,1,0,1,0
1969,Finance,Manager,85,16,4,3.07,82.0,70,3.27,1,0,0,0
1970,Sales,Senior Associate,19,36,1,1.78,92.7,32,1.64,4,1,2,0
1971,Engineering,Team Lead,48,13,2,4.44,96.8,10,1.54,2,0,1,0
1972,Engineering,Team Lead,86,25,5,3.64,53.6,50,4.67,1,1,2,0
1973,HR,Associate,11,45,4,4.73,94.1,44,2.83,1,0,1,1
1974,Sales,Team Lead,65,11,5,1.32,88.3,77,3.13,2,1,0,1
1975,Operations,Team Lead,15,47,1,4.6,92.4,38,3.2,3,0,2,0
1976,Marketing,Associate,1,46,1,4.19,88.6,41,2.92,2,0,3,0
1977,Sales,Team Lead,116,18,4,2.61,90.9,44,4.68,5,0,0,1
1978,Sales,Associate,117,50,3,4.84,53.6,5,1.74,4,0,2,0
1979,Sales,Associate,73,4,1,1.65,87.3,74,4.8,4,1,0,1
1980,Operations,Associate,115,40,4,1.34,60.9,10,3.13,5,1,0,0
1981,Engineering,Senior Associate,30,43,1,1.5,91.0,30,1.25,2,0,1,0
1982,Marketing,Senior Associate,24,42,4,1.81,61.7,2,1.53,4,0,1,0
1983,HR,Team Lead,61,1,5,2.81,71.2,62,2.31,4,0,2,1
1984,Engineering,Associate,61,9,2,3.83,97.2,37,4.29,2,0,0,0
1985,HR,Team Lead,22,35,1,3.68,79.3,32,3.25,3,0,0,0
1986,Marketing,Team Lead,3,14,4,4.61,92.0,38,3.68,2,0,0,0
1987,Finance,Associate,29,28,5,3.49,61.3,43,2.42,4,0,0,0
1988,HR,Manager,29,25,3,1.63,80.2,36,4.91,2,0,2,0
1989,Sales,Senior Associate,83,16,5,1.84,72.4,43,3.92,2,1,2,0
1990,Finance,Associate,32,37,2,3.83,63.7,66,3.42,5,0,3,0
1991,Marketing,Team Lead,30,59,2,2.63,53.9,77,3.07,4,0,0,0
1992,Engineering,Manager,19,3,1,2.52,81.9,45,4.18,2,0,1,0
1993,Sales,Associate,7,29,1,3.77,94.1,30,2.32,3,0,1,0
1994,Marketing,Senior Associate,8,39,1,4.53,61.0,14,2.36,2,0,1,0
1995,Sales,Senior Associate,25,4,3,3.87,52.0,63,2.04,2,0,0,0
1996,Operations,Team Lead,12,53,5,3.67,52.9,79,1.05,2,1,0,0
1997,Finance,Associate,39,40,2,4.42,77.0,3,1.0,1,1,1,0
1998,Marketing,Associate,110,12,2,3.79,53.1,24,4.84,2,0,3,0
1999,HR,Senior Associate,117,51,3,1.3,84.5,20,3.75,2,0,2,0
2000,Marketing,Associate,84,24,3,3.17,78.3,13,1.42,3,0,2,0
2001,Engineering,Manager,2,3,5,3.02,68.5,19,4.32,1,0,3,0
2002,Finance,Senior Associate,34,19,3,3.17,66.8,2,1.94,2,1,1,0
2003,Engineering,Senior Associate,81,55,2,4.8,91.5,0,3.62,1,0,1,0
2004,Marketing,Team Lead,87,18,5,3.9,83.8,50,1.56,5,1,0,1
2005,Engineering,Senior Associate,44,53,1,3.02,66.6,73,1.77,5,0,1,1
2006,Operations,Manager,69,55,1,4.28,55.8,49,1.62,2,0,2,0
2007,Sales,Team Lead,11,35,1,1.17,69.5,46,4.8,5,0,3,1
2008,Sales,Senior Associate,111,3,4,4.01,69.9,58,1.73,4,0,1,1
2009,Operations,Associate,91,44,2,2.53,56.8,44,4.61,5,0,0,1
2010,Engineering,Team Lead,42,17,2,4.26,65.1,10,4.71,4,0,2,0
2011,Sales,Associate,55,44,3,1.26,67.3,38,2.76,5,0,3,0
2012,Operations,Senior Associate,69,59,1,4.74,71.6,34,2.57,1,1,0,0
2013,Finance,Manager,28,53,5,4.23,85.0,37,3.44,3,0,1,0
2014,HR,Associate,8,57,5,4.51,72.6,27,4.02,2,0,2,0
2015,Marketing,Team Lead,40,36,2,3.69,78.5,29,1.09,4,0,4,0
2016,Engineering,Associate,80,41,3,4.6,63.0,8,1.94,2,0,1,0
2017,Marketing,Senior Associate,48,33,3,1.74,89.7,64,4.61,4,0,1,0
2018,Engineering,Senior Associate,103,57,2,2.7,80.6,25,4.74,3,1,0,0
2019,Sales,Senior Associate,63,55,4,2.95,83.8,76,3.43,2,0,0,0
2020,Operations,Senior Associate,52,45,2,1.47,72.4,72,2.17,3,0,2,0
2021,HR,Team Lead,47,14,5,3.76,53.6,64,3.23,1,0,0,0
2022,HR,Senior Associate,91,51,4,2.35,81.5,43,3.27,1,1,3,1
2023,HR,Associate,116,26,5,3.99,78.2,42,4.54,5,0,0,1
2024,Sales,Senior Associate,86,22,3,2.02,90.7,48,4.02,1,0,1,0
2025,Finance,Associate,59,0,2,4.65,79.4,52,1.87,3,0,2,0
2026,HR,Manager,41,58,4,3.57,93.5,72,2.46,2,1,0,1
2027,Finance,Manager,51,43,4,4.07,80.4,56,3.0,1,0,1,0
2028,Operations,Senior Associate,79,44,4,3.51,60.0,49,4.08,3,0,1,0
2029,Sales,Senior Associate,40,14,2,1.23,98.3,14,3.2,3,0,1,0
2030,Sales,Associate,76,4,3,4.34,83.7,2,1.35,4,0,2,0
2031,Finance,Manager,5,21,1,2.91,66.2,43,3.0,3,0,1,0
2032,Finance,Senior Associate,43,5,1,4.72,63.7,32,2.19,1,0,1,0
2033,Sales,Associate,97,42,3,3.11,97.3,28,4.21,3,0,1,0
2034,Operations,Manager,43,2,2,4.7,97.8,19,3.9,5,0,0,0
2035,Engineering,Associate,94,12,5,2.59,90.8,54,3.67,3,0,2,0
2036,Engineering,Team Lead,79,41,2,3.44,67.0,61,1.79,2,0,2,0
2037,Marketing,Manager,26,45,4,4.76,77.8,32,3.05,4,0,0,1
2038,HR,Team Lead,29,13,5,4.77,95.5,64,3.67,2,0,0,1
2039,Finance,Manager,114,2,5,3.2,71.8,42,4.42,5,1,2,1
2040,HR,Senior Associate,71,6,4,2.01,87.3,63,4.06,1,0,0,0
2041,HR,Team Lead,84,21,4,3.96,65.5,53,4.81,2,0,0,0
2042,Engineering,Manager,2,54,3,2.57,56.9,44,4.35,5,0,0,0
2043,Finance,Team Lead,60,13,5,2.42,75.9,42,2.31,4,0,2,0
2044,Operations,Associate,58,38,3,2.72,84.9,25,2.36,5,1,0,0
2045,Finance,Associate,44,8,3,1.06,72.3,5,3.03,3,1,0,0
2046,Marketing,Associate,91,52,2,2.44,60.3,19,1.12,5,1,0,0
2047,Engineering,Senior Associate,42,35,1,4.37,51.4,55,1.71,4,0,1,0
2048,Engineering,Senior Associate,35,56,2,2.6,97.0,2,1.68,1,0,1,0
2049,Sales,Associate,38,37,4,2.74,78.2,61,4.12,4,0,0,0
2050,HR,Team Lead,42,5,2,2.34,63.0,79,3.7,5,0,4,0
2051,HR,Team Lead,38,40,3,4.62,66.7,45,4.89,5,0,1,1
2052,Operations,Senior Associate,83,43,5,1.9,92.0,17,3.92,2,0,2,0
2053,Sales,Associate,6,9,2,3.13,91.8,30,2.57,1,0,2,0
2054,Finance,Senior Associate,35,50,1,4.5,58.9,48,2.49,5,0,3,0
2055,Finance,Senior Associate,73,38,1,3.59,83.7,44,1.21,5,0,3,0
2056,Sales,Associate,26,19,2,4.28,60.5,34,2.15,4,0,1,1
2057,Finance,Associate,26,7,2,1.45,71.7,38,1.77,5,0,1,0
2058,Sales,Manager,51,41,4,1.57,73.7,65,4.8,4,0,0,0
2059,Finance,Senior Associate,90,24,5,3.02,72.1,3,3.82,2,0,1,0
2060,Sales,Team Lead,79,53,4,4.77,71.2,3,3.71,1,0,1,0
2061,HR,Associate,112,39,2,1.13,96.1,44,3.81,1,0,2,0
2062,Sales,Team Lead,100,57,3,2.74,71.2,42,2.62,2,0,1,0
2063,HR,Associate,86,58,2,2.78,76.2,73,1.51,2,0,2,0
2064,Sales,Associate,18,10,4,4.9,76.1,9,1.11,5,0,1,1
2065,Operations,Team Lead,71,52,3,2.28,85.2,30,2.55,1,1,1,0
2066,HR,Associate,35,50,2,4.57,88.2,70,4.29,5,1,2,1
2067,Marketing,Associate,44,38,3,4.34,87.6,48,2.54,2,0,1,1
2068,Engineering,Manager,38,41,1,2.59,69.7,57,4.53,4,0,2,1
2069,HR,Associate,1,20,1,4.96,72.9,19,3.9,1,0,0,0
2070,Sales,Associate,112,17,3,2.91,53.5,22,1.86,2,0,1,0
2071,Engineering,Team Lead,69,40,3,2.68,86.7,30,4.47,3,1,0,0
2072,Operations,Team Lead,82,59,1,3.79,59.3,47,2.64,2,0,0,0
2073,Operations,Associate,42,35,2,3.32,65.0,45,1.86,3,1,4,0
2074,Engineering,Manager,81,42,5,4.82,50.8,8,1.33,3,0,2,0
2075,Sales,Team Lead,29,10,2,4.61,91.8,13,4.73,1,0,1,1
2076,Finance,Associate,32,37,4,3.28,50.7,22,1.18,4,0,0,0
2077,Marketing,Senior Associate,95,12,4,1.01,85.8,69,4.93,3,1,1,1
2078,Sales,Team Lead,28,18,3,2.09,64.6,42,1.29,3,0,0,0
2079,Marketing,Associate,115,7,3,2.7,97.2,1,4.34,1,1,0,0
2080,HR,Associate,104,5,4,2.51,89.3,5,2.61,5,0,0,1
